id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing,mid_lat,mid_long
S820254,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,693,vil,4/4/19 7:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136572,820254,Hail,29.25462662,-95.34783944,32.53967516,-91.15083083,#NAME?,384,384,384000,384000,0,254,0,30.89715089,-93.24933514
S815483,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,694,vil,5/25/19 23:09,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135881,815483,Hail,32.98617848,-120.708328,37.08873874,-117.453286,#NAME?,384,384,384000,384000,0,254,0,35.03745861,-119.080807
S819009,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,695,vil,5/13/19 23:42,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136462,819009,Hail,34.12587039,-79.55260799,36.69270045,-74.4578667,#NAME?,384,384,384000,384000,0,254,0.482335236,35.40928542,-77.00523735
S810279,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,696,vil,2/7/19 11:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135168,810279,Flash Flood,35.03070047,-85.58736795,37.87672337,-80.65427031,#NAME?,384,384,384000,384000,0,252,0,36.45371192,-83.12081913
S821790,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,697,vil,5/7/19 0:19,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,136945,821790,Hail,36.50735865,-100.8870688,39.98749108,-96.52118679,#NAME?,384,384,384000,384000,0,254,0.188756411,38.24742487,-98.7041278
S815173,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,698,vil,4/13/19 14:38,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,135486,815173,Hail,27.83097178,-100.5530408,31.31472159,-96.61277366,#NAME?,384,384,384000,384000,0,254,0.06122449,29.57284669,-98.58290723
S806448,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,699,vil,2/4/19 16:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,134587,806448,Hail,38.75450972,-125.6100004,42.98970088,-122.4993762,#NAME?,384,384,384000,384000,0,153,0,40.8721053,-124.0546883
S832144,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,700,vil,6/2/19 12:24,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,138403,832144,Thunderstorm Wind,29.58560029,-102.2098186,33.12391279,-98.25748617,#NAME?,384,384,384000,384000,0,254,0,31.35475654,-100.2336524
S796413,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,701,vil,1/7/19 17:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133020,796413,Flood,36.32118393,-124.2653427,40.51796378,-121.1260401,#NAME?,384,384,384000,384000,0,160,0,38.41957386,-122.6956914
S831689,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,702,vil,6/27/19 14:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138191,831689,Heavy Rain,46.57929937,-107.4980469,50.3136506,-102.7920782,#NAME?,384,384,384000,384000,0,253,0,48.44647499,-105.1450626
S810997,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,703,vil,3/22/19 20:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135269,810997,Thunderstorm Wind,37.49792406,-79.83764952,40.05270593,-74.4715403,#NAME?,384,384,384000,384000,0,198,0,38.775315,-77.15459491
S819072,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,704,vil,4/9/19 18:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136472,819072,Thunderstorm Wind,41.43431581,-77.36794626,43.83096469,-71.51070647,#NAME?,384,384,384000,384000,0,241,0,42.63264025,-74.43932637
S799958,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,705,vil,2/2/19 13:03,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,133678,799958,Flood,35.68545964,-123.8293509,39.8703114,-120.6788067,#NAME?,384,384,384000,384000,0,215,0,37.77788552,-122.2540788
S801200,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,706,vil,2/20/19 20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133860,801200,Flood,43.35855554,-113.7048751,47.29097838,-109.651046,#NAME?,384,384,384000,384000,0,181,0,45.32476696,-111.6779606
S830808,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,707,vil,6/17/19 0:41,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,138235,830808,Thunderstorm Wind,36.73915051,-85.17328429,39.55631231,-80.08936056,#NAME?,384,384,384000,384000,0,254,0.310279068,38.14773141,-82.63132243
S841993,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,708,vil,6/30/19 0:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138141,841993,Thunderstorm Wind,30.49087979,-98.87479952,33.90614208,-94.75044008,#NAME?,384,384,384000,384000,0,254,0.258901168,32.19851094,-96.8126198
S831590,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,709,vil,5/7/19 2:07,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138314,831590,Flood,36.34679366,-121.0813087,40.46576684,-117.7633042,#NAME?,384,384,384000,384000,0,222,0,38.40628025,-119.4223065
S836997,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,710,vil,6/1/19 22:18,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,139157,836997,Thunderstorm Wind,40.41884315,-82.61612147,43.09126384,-77.09177588,#NAME?,384,384,384000,384000,0,254,0,41.7550535,-79.85394868
S825362,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,711,vil,6/28/19 13:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,137438,825362,Hail,44.65133153,-102.9507392,48.21177849,-98.10753682,#NAME?,384,384,384000,384000,0,254,0.002878479,46.43155501,-100.529138
S837599,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,712,vil,6/25/19 23:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138394,837599,Thunderstorm Wind,38.42175771,-100.5717169,41.8885423,-96.06803833,#NAME?,384,384,384000,384000,0,254,0,40.15515001,-98.31987762
S814835,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,713,vil,3/10/19 5:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135777,814835,Flash Flood,33.98515943,-88.22048677,36.95497481,-83.46803554,#NAME?,384,384,384000,384000,0,254,0,35.47006712,-85.84426116
S817075,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,714,vil,5/26/19 21:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136161,817075,Thunderstorm Wind,39.30965944,-76.93771991,41.70181547,-71.28427539,#NAME?,384,384,384000,384000,0,254,0,40.50573746,-74.11099765
S834500,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,715,vil,6/30/19 2:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138778,834500,Thunderstorm Wind,37.96516831,-80.51591374,40.55023586,-75.13496173,#NAME?,384,384,384000,384000,0,254,0.025079498,39.25770209,-77.82543774
S817176,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,716,vil,4/30/19 7:16,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136178,817176,Hail,38.79493848,-94.537323,42.0189228,-89.70893191,#NAME?,384,384,384000,384000,0,254,0,40.40693064,-92.12312746
S821661,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,717,vil,6/19/19 21:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136937,821661,Flash Flood,38.83358013,-77.65787341,41.26715329,-72.08007706,#NAME?,384,384,384000,384000,0,254,0.329596902,40.05036671,-74.86897524
S824075,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,718,vil,5/24/19 0:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137289,824075,Thunderstorm Wind,41.7430221,-77.56736968,44.14761981,-71.68472277,#NAME?,384,384,384000,384000,0,254,0,42.94532096,-74.62604623
S853359,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,719,vil,6/7/19 21:22,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,142132,853359,Thunderstorm Wind,24.52790069,-100.2581846,28.01189008,-96.43713068,#NAME?,384,384,384000,384000,0,254,0.12244898,26.26989539,-98.34765764
S816846,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,720,vil,5/26/19 9:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136112,816846,Hail,39.39414693,-106.1604402,43.06672052,-101.8878679,#NAME?,384,384,384000,384000,0,254,0,41.23043373,-104.0241541
S797841,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,721,vil,2/17/19 19:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133344,797841,Flood,35.16989388,-86.76658953,38.0687858,-81.87043438,#NAME?,384,384,384000,384000,0,225,0,36.61933984,-84.31851196
S829761,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,722,vil,5/16/19 21:16,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,138086,829761,Thunderstorm Wind,32.25480812,-88.67553679,35.25319823,-84.05648679,#NAME?,384,384,384000,384000,0,254,0.204081633,33.75400318,-86.36601179
S827171,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,723,vil,5/18/19 20:41,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136263,827171,Thunderstorm Wind,35.2905643,-95.40002644,38.55857255,-90.85970505,#NAME?,384,384,384000,384000,0,254,0,36.92456843,-93.12986575
S822243,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,724,vil,5/22/19 6:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135739,822243,Thunderstorm Wind,39.72329322,-97.08806174,43.05112218,-92.31443063,#NAME?,384,384,384000,384000,0,254,0,41.3872077,-94.70124619
S833635,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,725,vil,6/28/19 20:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138642,833635,Hail,41.08419134,-85.54138599,43.89527844,-80.08433442,#NAME?,384,384,384000,384000,0,254,0.078531901,42.48973489,-82.81286021
S834112,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,726,vil,6/17/19 1:49,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,138066,834112,Thunderstorm Wind,28.9027844,-99.00358704,32.32722987,-94.95918493,#NAME?,384,384,384000,384000,0,254,0.022061233,30.61500714,-96.98138599
S814649,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,727,vil,3/6/19 13:24,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,135770,814649,Flash Flood,34.23224197,-119.6600554,38.30987506,-116.3222548,#NAME?,384,384,384000,384000,0,173,0,36.27105852,-117.9911551
S833900,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,728,vil,6/9/19 21:42,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138065,833900,Thunderstorm Wind,29.91470631,-100.1529947,33.37852595,-96.1059127,#NAME?,384,384,384000,384000,0,254,0.316886089,31.64661613,-98.1294537
S823987,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,729,vil,6/16/19 3:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137282,823987,Hail,41.34806793,-110.5330551,45.17295372,-106.3950819,#NAME?,384,384,384000,384000,0,254,0.142857143,43.26051083,-108.4640685
S832488,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,730,vil,5/28/19 0:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137234,832488,Thunderstorm Wind,38.61856163,-87.95848529,41.55472242,-82.83811529,#NAME?,384,384,384000,384000,0,254,0,40.08664203,-85.39830029
S817084,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,731,vil,5/11/19 0:27,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,135514,817084,Thunderstorm Wind,46.28914642,-108.8640446,50.07123006,-104.2780754,#NAME?,384,384,384000,384000,0,204,0.102896416,48.18018824,-106.57106
S813583,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,732,vil,3/12/19 18:26,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135252,813583,Flood,39.52881099,-98.13990464,42.89938473,-93.43454507,#NAME?,384,384,384000,384000,0,204,0,41.21409786,-95.78722486
S825904,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,733,vil,5/18/19 21:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,137513,825904,Thunderstorm Wind,38.32199753,-80.59275549,40.90829635,-75.18230852,#NAME?,384,384,384000,384000,0,254,0,39.61514694,-77.88753201
S834575,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,734,vil,6/27/19 1:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138780,834575,Thunderstorm Wind,39.94258866,-90.22282032,42.97595648,-85.09288928,#NAME?,384,384,384000,384000,0,254,0,41.45927257,-87.6578548
S827533,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,735,vil,5/27/19 23:18,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,136550,827533,Thunderstorm Wind,39.14999185,-89.96117153,42.17452456,-84.88716496,#NAME?,384,384,384000,384000,0,254,0,40.66225821,-87.42416825
S818821,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,736,vil,5/1/19 1:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135812,818821,Thunderstorm Wind,31.98881508,-98.46590677,35.38495745,-94.24910375,#NAME?,384,384,384000,384000,0,254,0,33.68688627,-96.35750526
S822183,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,737,vil,4/30/19 19:29,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,136142,822183,Tornado,34.15007684,-97.84794748,37.51765854,-93.48487868,#NAME?,384,384,384000,384000,0,254,0,35.83386769,-95.66641308
S840860,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,738,vil,6/12/19 0:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139795,840860,Flash Flood,29.76009419,-85.34413961,32.62738905,-80.76013837,#NAME?,384,384,384000,384000,0,254,0,31.19374162,-83.05213899
S816622,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,739,vil,5/27/19 18:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135846,816622,Flood,39.76822212,-99.73156668,43.20169401,-95.09069715,#NAME?,384,384,384000,384000,0,174,0,41.48495807,-97.41113192
S825349,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,740,vil,6/29/19 21:12,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137422,825349,Thunderstorm Wind,39.41160471,-77.09939081,41.81132045,-71.44226824,#NAME?,384,384,384000,384000,0,254,0.145399306,40.61146258,-74.27082953
S819978,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,741,vil,5/2/19 5:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136676,819978,Hail,33.7803767,-102.7819701,37.33266637,-98.65600012,#NAME?,384,384,384000,384000,0,254,0,35.55652154,-100.7189851
S835539,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,742,vil,6/22/19 1:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,138928,835539,Hail,40.02760108,-100.3489052,43.48506537,-95.72159455,#NAME?,384,384,384000,384000,0,254,0.181548311,41.75633323,-98.03524988
S829112,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,743,vil,6/23/19 20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137951,829112,Thunderstorm Wind,34.39498205,-92.85480936,37.56135703,-88.26380021,#NAME?,384,384,384000,384000,0,254,0,35.97816954,-90.55930479
S837074,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,744,vil,5/6/19 0:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138900,837074,Hail,35.73369894,-102.5661445,39.27662049,-98.32527546,#NAME?,384,384,384000,384000,0,254,0.248235378,37.50515972,-100.44571
S834372,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,745,vil,6/30/19 6:42,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138741,834372,Flash Flood,37.88220236,-82.09842662,40.54571705,-76.78976992,#NAME?,384,384,384000,384000,0,254,0.308872491,39.21395971,-79.44409827
S833692,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,746,vil,6/9/19 14:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138313,833692,Thunderstorm Wind,33.43856873,-99.4861422,36.87013468,-95.2341443,#NAME?,384,384,384000,384000,0,254,0.01973387,35.15435171,-97.36014325
